"","ANONID","SUBJECT","CATALOG_NBR","GRD_PTS_PER_UNIT","GPAO","DIV","ANON_INSTR_ID","TERM"
"6142",135420,"BIOLOGY",118,3.7,3.463461538,"S",512,94
"6143",135451,"BIOLOGY",118,3.7,2.883333333,"S",3604,69
"6144",135457,"BIOLOGY",118,3.3,3.756,"S",2074,103
"6145",135507,"BIOLOGY",118,2.3,2.692592593,"S",1680,111
"6146",135527,"BIOLOGY",118,2,2.674311927,"S",2074,103
"6147",135569,"BIOLOGY",118,3,2.940909091,"S",1680,123
"6148",135607,"BIOLOGY",118,4,3.814285714,"S",1680,115
"6149",135695,"BIOLOGY",118,3,2.767857143,"S",3604,64
"6150",135748,"BIOLOGY",118,2.7,3.038461538,"S",1680,127
"6151",135819,"BIOLOGY",118,2.7,3.058974359,"S",1680,115
"6152",135895,"BIOLOGY",118,4,3.487719298,"S",1680,111
"6153",135898,"BIOLOGY",118,3,3.68627451,"S",2074,99
"6154",135990,"BIOLOGY",118,2.7,3.086885246,"S",1680,131
"6155",135991,"BIOLOGY",118,3.3,3.201923077,"S",2074,103
"6156",136007,"BIOLOGY",118,3.7,3.737777778,"S",2074,79
"6157",136015,"BIOLOGY",118,4,3.487640449,"S",1680,119
"6158",136057,"BIOLOGY",118,4,3.205042017,"S",2074,107
"6159",136116,"BIOLOGY",118,3,3.112,"S",2074,107
"6160",136124,"BIOLOGY",118,0,3.788888889,"S",2074,103
"6161",136136,"BIOLOGY",118,4,3.027586207,"S",1680,127
"6162",136143,"BIOLOGY",118,2.3,3.072972973,"S",1680,123
"6163",136158,"BIOLOGY",118,3.7,3.53258427,"S",512,94
"6164",136182,"BIOLOGY",118,2.7,3.705,"S",2074,89
"6165",136197,"BIOLOGY",118,4,3.95,"S",1680,119
"6166",136218,"BIOLOGY",118,3.3,3.76875,"S",3604,69
"6167",136260,"BIOLOGY",118,3.7,3.031481481,"S",2074,107
"6168",136272,"BIOLOGY",118,4,3.926315789,"S",512,94
"6169",136333,"BIOLOGY",118,3,3.179166667,"S",2074,79
"6170",136351,"BIOLOGY",118,2.3,3.544444444,"S",1680,131
"6171",136405,"BIOLOGY",118,3,3.503529412,"S",2074,99
"6172",136437,"BIOLOGY",118,3.7,3.160714286,"S",1680,127
"6173",136439,"BIOLOGY",118,4.4,3.780645161,"S",2074,99
"6174",136452,"BIOLOGY",118,3,3.452631579,"S",1680,115
"6175",136465,"BIOLOGY",118,3.3,3.562337662,"S",2074,99
"6176",136471,"BIOLOGY",118,1,1.887356322,"S",1680,131
"6177",136471,"BIOLOGY",118,0,2.1,"S",1680,127
"6178",136476,"BIOLOGY",118,3.3,3.4,"S",2074,89
"6179",136481,"BIOLOGY",118,3,2.836263736,"S",1680,123
"6180",136505,"BIOLOGY",118,2.3,3.496551724,"S",2074,99
"6181",136559,"BIOLOGY",118,2.7,2.679166667,"S",3604,74
"6182",136602,"BIOLOGY",118,2.7,3.215384615,"S",2074,107
"6183",136637,"BIOLOGY",118,3.7,3.375342466,"S",3604,69
"6184",136644,"BIOLOGY",118,4,3.3,"S",1680,111
"6185",136646,"BIOLOGY",118,4,2.934848485,"S",2074,84
"6186",136659,"BIOLOGY",118,3.3,3.338461538,"S",2074,89
"6187",136666,"BIOLOGY",118,4,2.698148148,"S",1680,127
"6188",136692,"BIOLOGY",118,4,3.77826087,"S",2074,89
"6189",136715,"BIOLOGY",118,4,3.898113208,"S",2074,89
"6190",136718,"BIOLOGY",118,4,3.858227848,"S",1680,131
"6191",136744,"BIOLOGY",118,4,4,"S",2074,103
"6192",136952,"BIOLOGY",118,1.3,2.885714286,"S",1680,123
"6193",136961,"BIOLOGY",118,3,3.032876712,"S",2074,103
"6194",137001,"BIOLOGY",118,3,2.977570093,"S",1680,123
"6195",137025,"BIOLOGY",118,3.3,3.140677966,"S",1680,119
"6196",137067,"BIOLOGY",118,3.7,3.832631579,"S",2074,135
"6197",137162,"BIOLOGY",118,4,3.703846154,"S",3604,69
"6198",137245,"BIOLOGY",118,4.4,3.943037975,"S",2074,107
"6199",137263,"BIOLOGY",118,2.7,2.942307692,"S",512,94
"6200",137300,"BIOLOGY",118,3.7,3.814285714,"S",1680,115
"6201",137340,"BIOLOGY",118,3.3,3.622093023,"S",1680,123
"6202",137362,"BIOLOGY",118,2.3,2.81097561,"S",2074,79
"6203",137403,"BIOLOGY",118,4,3.88,"S",1680,111
"6204",137433,"BIOLOGY",118,3.3,3.385714286,"S",3604,69
"6205",137506,"BIOLOGY",118,2.7,3.286440678,"S",2074,107
"6206",137511,"BIOLOGY",118,4,3.532098765,"S",512,94
"6207",137520,"BIOLOGY",118,3.7,2.972222222,"S",3604,74
"6208",137589,"BIOLOGY",118,2,2.748148148,"S",1680,131
"6209",137646,"BIOLOGY",118,1.7,2.795833333,"S",512,94
"6210",137673,"BIOLOGY",118,0,2.222891566,"S",1680,119
"6211",137683,"BIOLOGY",118,2,2.827956989,"S",1680,123
"6212",137843,"BIOLOGY",118,3,3.252173913,"S",1680,123
"6213",137901,"BIOLOGY",118,2.7,2.952727273,"S",2074,103
"6214",137907,"BIOLOGY",118,3,3.21,"S",2074,103
"6215",137930,"BIOLOGY",118,1.7,2.542647059,"S",1680,111
"6216",137936,"BIOLOGY",118,3.7,3.65,"S",2074,135
"6217",137978,"BIOLOGY",118,3.3,3.528301887,"S",2074,99
"6218",138010,"BIOLOGY",118,3.7,3.014285714,"S",3604,69
"6219",138040,"BIOLOGY",118,0.7,2.580357143,"S",1680,123
"6220",138041,"BIOLOGY",118,4,3.400952381,"S",2074,79
"6221",138212,"BIOLOGY",118,4,3.759722222,"S",1680,131
"6222",138216,"BIOLOGY",118,3,2.933035714,"S",2074,107
"6223",138225,"BIOLOGY",118,1,2.061038961,"S",1680,119
"6224",138256,"BIOLOGY",118,2.7,2.877380952,"S",2074,79
"6225",138277,"BIOLOGY",118,2,3.20877193,"S",2074,107
"6226",138281,"BIOLOGY",118,2,2.580909091,"S",2074,103
"6227",138283,"BIOLOGY",118,3,3.333962264,"S",1680,119
"6228",138322,"BIOLOGY",118,4,3.361764706,"S",1680,119
"6229",138339,"BIOLOGY",118,3.7,3.032692308,"S",1680,111
"6230",138346,"BIOLOGY",118,4,3.4,"S",2074,107
"6231",138401,"BIOLOGY",118,4,2.878571429,"S",2074,79
"6232",138415,"BIOLOGY",118,3.3,3.393023256,"S",2074,84
"6233",138430,"BIOLOGY",118,3.7,4,"S",1680,127
"6234",138433,"BIOLOGY",118,3.7,3.73,"S",2074,103
"6235",138457,"BIOLOGY",118,3.7,3.307407407,"S",2074,79
"6236",138487,"BIOLOGY",118,4,3.461111111,"S",1680,123
"6237",138489,"BIOLOGY",118,3,3.254081633,"S",2074,103
"6238",138523,"BIOLOGY",118,3,2.863888889,"S",2074,107
"6239",138537,"BIOLOGY",118,2,2.488333333,"S",1680,123
"6240",138543,"BIOLOGY",118,3.7,3.150980392,"S",2074,84
"6241",138566,"BIOLOGY",118,4,3.4078125,"S",2074,107
"6242",138615,"BIOLOGY",118,2.7,3.2,"S",3604,74
"6243",138645,"BIOLOGY",118,3.7,3.607142857,"S",2074,107
"6244",138688,"BIOLOGY",118,3,3.52125,"S",2074,79
"6245",138689,"BIOLOGY",118,2.3,2.430769231,"S",2074,84
"6246",138697,"BIOLOGY",118,4,3.463265306,"S",2074,79
"6247",138702,"BIOLOGY",118,3.3,3.318181818,"S",3604,69
"6248",138733,"BIOLOGY",118,3.7,3.203508772,"S",1680,119
"6249",138780,"BIOLOGY",118,4,3.494047619,"S",3604,69
"6250",138786,"BIOLOGY",118,0,2.021621622,"S",2074,107
"6251",138818,"BIOLOGY",118,3.3,3.246956522,"S",2074,107
"6252",138862,"BIOLOGY",118,4,3.850442478,"S",1680,123
"6253",138874,"BIOLOGY",118,2.7,2.898076923,"S",2074,79
"6254",138903,"BIOLOGY",118,4,3.205494505,"S",1680,131
"6255",138919,"BIOLOGY",118,3.3,2.913333333,"S",3604,69
"6256",138925,"BIOLOGY",118,3,2.884090909,"S",3604,69
"6257",138984,"BIOLOGY",118,4,3.825842697,"S",1680,131
"6258",139010,"BIOLOGY",118,4,3.689830508,"S",1680,127
"6259",139105,"BIOLOGY",118,3.7,3.668421053,"S",2074,89
"6260",139127,"BIOLOGY",118,3,3.485,"S",2074,103
"6261",139158,"BIOLOGY",118,1.3,3.05959596,"S",2074,107
"6262",139198,"BIOLOGY",118,0,3.0109375,"S",2074,79
"6263",139200,"BIOLOGY",118,4,3.76,"S",1680,115
"6264",139246,"BIOLOGY",118,2.7,2.591304348,"S",3604,74
"6265",139251,"BIOLOGY",118,0,2.478571429,"S",2074,99
"6266",139269,"BIOLOGY",118,4,3.838461538,"S",1680,115
"6267",139339,"BIOLOGY",118,2.3,2.956451613,"S",2074,79
"6268",139363,"BIOLOGY",118,4,3.747169811,"S",2074,89
"6269",139390,"BIOLOGY",118,3.3,2.842857143,"S",512,94
"6270",139404,"BIOLOGY",118,2,3.135483871,"S",1680,131
"6271",139445,"BIOLOGY",118,2.7,2.704109589,"S",2074,79
"6272",139448,"BIOLOGY",118,3,3.252830189,"S",1680,127
"6273",139455,"BIOLOGY",118,1,2.821428571,"S",1680,119
"6274",139491,"BIOLOGY",118,3,3.522018349,"S",2074,107
"6275",139502,"BIOLOGY",118,3,3.407954545,"S",2074,107
"6276",139511,"BIOLOGY",118,3,2.767567568,"S",1680,111
"6277",139559,"BIOLOGY",118,4,3.452173913,"S",512,94
"6278",139630,"BIOLOGY",118,2.7,2.437168142,"S",3604,74
"6279",139691,"BIOLOGY",118,4,3.598888889,"S",1680,111
"6280",139720,"BIOLOGY",118,3.7,3.610909091,"S",2074,84
"6281",139776,"BIOLOGY",118,4,3.828735632,"S",2074,89
"6282",139799,"BIOLOGY",118,3.3,3.750943396,"S",1680,127
"6283",139814,"BIOLOGY",118,4,3.733333333,"S",1680,115
"6284",139837,"BIOLOGY",118,3,3.490540541,"S",1680,111
"6285",139843,"BIOLOGY",118,4.4,4.119230769,"S",3604,64
"6286",139844,"BIOLOGY",118,4,3.549090909,"S",2074,84
"6287",139869,"BIOLOGY",118,3,2.974074074,"S",2074,79
"6288",139937,"BIOLOGY",118,0.7,2.846875,"S",2074,107
"6289",139939,"BIOLOGY",118,3.7,2.972131148,"S",2074,107
"6290",139969,"BIOLOGY",118,4,3.598,"S",1680,131
"6291",139980,"BIOLOGY",118,2.7,2.686,"S",2074,79
"6292",140015,"BIOLOGY",118,4,3.496875,"S",1680,131
"6293",140089,"BIOLOGY",118,4,2.93164557,"S",2074,89
"6294",140173,"BIOLOGY",118,2,2.704166667,"S",1680,119
"6295",140281,"BIOLOGY",118,4,3.663157895,"S",1680,127
"6296",140394,"BIOLOGY",118,3.7,3.915789474,"S",512,94
"6297",140426,"BIOLOGY",118,3.7,3.745652174,"S",1680,131
"6298",140430,"BIOLOGY",118,3.7,3.387719298,"S",2074,84
"6299",140448,"BIOLOGY",118,4,3.462962963,"S",2074,107
"6300",140453,"BIOLOGY",118,3,3.324137931,"S",3604,74
"6301",140499,"BIOLOGY",118,4,3.255102041,"S",1680,115
"6302",140566,"BIOLOGY",118,4,2.926363636,"S",2074,107
"6303",140607,"BIOLOGY",118,4,2.634545455,"S",2074,103
"6304",140614,"BIOLOGY",118,4,3.765060241,"S",2074,89
"6305",140619,"BIOLOGY",118,4,3.433333333,"S",2074,99
"6306",140670,"BIOLOGY",118,3.3,3.327272727,"S",1680,115
"6307",140712,"BIOLOGY",118,2.7,2.805755396,"S",2074,84
"6308",140720,"BIOLOGY",118,3,3.248062016,"S",2074,103
"6309",140746,"BIOLOGY",118,1.7,2.362222222,"S",2074,79
"6310",140752,"BIOLOGY",118,4,3.522891566,"S",2074,79
"6311",140826,"BIOLOGY",118,4,3.268,"S",1680,119
"6312",140870,"BIOLOGY",118,4,3.356862745,"S",1680,127
"6313",140967,"BIOLOGY",118,3.7,3.21,"S",2074,79
"6314",140981,"BIOLOGY",118,3.3,3.252336449,"S",3604,69
"6315",141071,"BIOLOGY",118,4,3.726,"S",2074,99
"6316",141100,"BIOLOGY",118,3.3,3.127272727,"S",512,94
"6317",141124,"BIOLOGY",118,3.7,3.370114943,"S",1680,123
"6318",141161,"BIOLOGY",118,4,4,"S",2074,107
"6319",141162,"BIOLOGY",118,4,3.587272727,"S",1680,131
"6320",141169,"BIOLOGY",118,2.7,2.167961165,"S",3604,69
"6321",141171,"BIOLOGY",118,4,3.685454545,"S",2074,99
"6322",141173,"BIOLOGY",118,2,2.935443038,"S",1680,131
"6323",141214,"BIOLOGY",118,2.7,3.2375,"S",2074,103
"6324",141247,"BIOLOGY",118,4,3.811111111,"S",2074,99
"6325",141281,"BIOLOGY",118,4,3.475438596,"S",512,94
"6326",141379,"BIOLOGY",118,1.7,2.654666667,"S",2074,99
"6327",141472,"BIOLOGY",118,2.7,2.621551724,"S",1680,131
"6328",141505,"BIOLOGY",118,3.7,3.648076923,"S",2074,89
"6329",141628,"BIOLOGY",118,4,3.721276596,"S",2074,107
"6330",141636,"BIOLOGY",118,4,3.55942029,"S",2074,79
"6331",141657,"BIOLOGY",118,3,3.385470085,"S",1680,115
"6332",141691,"BIOLOGY",118,2,3.06779661,"S",3604,74
"6333",141736,"BIOLOGY",118,3,3.267857143,"S",2074,84
"6334",141772,"BIOLOGY",118,3,3.107207207,"S",2074,79
"6335",141852,"BIOLOGY",118,4,3.677922078,"S",3604,74
"6336",141887,"BIOLOGY",118,3.3,3.370689655,"S",1680,119
"6337",141893,"BIOLOGY",118,3.7,3.401190476,"S",1680,123
"6338",141899,"BIOLOGY",118,3.7,2.876363636,"S",1680,131
"6339",141907,"BIOLOGY",118,3.3,3.430864198,"S",1680,131
"6340",141919,"BIOLOGY",118,4,3.84,"S",3604,74
"6341",141962,"BIOLOGY",118,4,3.340816327,"S",2074,135
"6342",141963,"BIOLOGY",118,3.3,3.090625,"S",2074,89
"6343",142001,"BIOLOGY",118,4,3.740776699,"S",2074,107
"6344",142147,"BIOLOGY",118,3,2.721621622,"S",2074,79
"6345",142257,"BIOLOGY",118,3.7,3.244444444,"S",1680,119
"6346",142295,"BIOLOGY",118,4,3.462962963,"S",1680,123
"6347",142332,"BIOLOGY",118,3,2.9625,"S",3604,74
"6348",142368,"BIOLOGY",118,3,3.48625,"S",1680,131
"6349",142392,"BIOLOGY",118,3.3,3.554166667,"S",1680,131
"6350",142404,"BIOLOGY",118,3,3.594736842,"S",2074,103
"6351",142410,"BIOLOGY",118,3.3,3.503508772,"S",2074,89
"6352",142412,"BIOLOGY",118,4,3.882692308,"S",1680,115
"6353",142419,"BIOLOGY",118,4,3.627272727,"S",2074,89
"6354",142503,"BIOLOGY",118,4,3.367826087,"S",2074,135
"6355",142508,"BIOLOGY",118,1.7,2.632692308,"S",2074,135
"6356",142524,"BIOLOGY",118,3,3.33030303,"S",2074,99
"6357",142576,"BIOLOGY",118,3.3,3.074311927,"S",3604,69
"6358",142642,"BIOLOGY",118,4,3.253703704,"S",1680,131
"6359",142661,"BIOLOGY",118,3.7,3.390588235,"S",1680,115
"6360",142662,"BIOLOGY",118,0,3.022222222,"S",1680,127
"6361",142692,"BIOLOGY",118,2.7,3.160714286,"S",2074,103
"6362",142703,"BIOLOGY",118,2.3,2.639344262,"S",1680,111
"6363",142823,"BIOLOGY",118,2,2.994117647,"S",2074,99
"6364",142897,"BIOLOGY",118,2,2.777443609,"S",2074,84
"6365",142909,"BIOLOGY",118,4,3.764473684,"S",2074,107
"6366",142919,"BIOLOGY",118,3.4,3.383333333,"S",1680,123
"6367",142945,"BIOLOGY",118,4,3.636206897,"S",3604,74
"6368",142950,"BIOLOGY",118,0,2.78,"S",1680,127
"6369",142965,"BIOLOGY",118,3,3.307142857,"S",1680,127
"6370",142972,"BIOLOGY",118,4,3.590909091,"S",2074,84
"6371",143002,"BIOLOGY",118,4,3.541964286,"S",1680,131
"6372",143003,"BIOLOGY",118,3,3.216666667,"S",2074,107
"6373",143012,"BIOLOGY",118,3,2.807692308,"S",3604,69
"6374",143100,"BIOLOGY",118,3.3,3.558490566,"S",2074,99
"6375",143152,"BIOLOGY",118,3.7,3.532,"S",2074,79
"6376",143154,"BIOLOGY",118,4.4,3.866666667,"S",3604,74
"6377",143170,"BIOLOGY",118,3,3.104347826,"S",1680,119
"6378",143219,"BIOLOGY",118,4,3.489285714,"S",1680,131
"6379",143228,"BIOLOGY",118,4,3.507142857,"S",2074,103
"6380",143234,"BIOLOGY",118,3,3.196296296,"S",512,94
"6381",143238,"BIOLOGY",118,2,3.66,"S",2074,89
"6382",143262,"BIOLOGY",118,3.3,3.694827586,"S",1680,131
"6383",143269,"BIOLOGY",118,3.7,3.289473684,"S",512,94
"6384",143348,"BIOLOGY",118,4,3.191803279,"S",2074,135
"6385",143354,"BIOLOGY",118,0,1.837704918,"S",2074,99
"6386",143407,"BIOLOGY",118,4.4,3.890909091,"S",2074,89
"6387",143413,"BIOLOGY",118,1.3,2.593203883,"S",2074,89
"6388",143439,"BIOLOGY",118,2.3,3.252542373,"S",1680,111
"6389",143441,"BIOLOGY",118,3.7,3.62625,"S",1680,131
"6390",143463,"BIOLOGY",118,3.7,3.843478261,"S",1680,115
"6391",143498,"BIOLOGY",118,2,2.800869565,"S",1680,127
"6392",143503,"BIOLOGY",118,2,2.926086957,"S",3604,69
"6393",143515,"BIOLOGY",118,4,3.775,"S",2074,79
"6394",143583,"BIOLOGY",118,0,2.233333333,"S",2074,89
"6395",143625,"BIOLOGY",118,4,3.423076923,"S",2074,84
"6396",143666,"BIOLOGY",118,2,2.641176471,"S",1680,111
"6397",143679,"BIOLOGY",118,3,3.311111111,"S",2074,79
"6398",143703,"BIOLOGY",118,2,2.45,"S",3604,64
"6399",143718,"BIOLOGY",118,3,3.127272727,"S",1680,127
"6400",143726,"BIOLOGY",118,4,3.901886792,"S",2074,107
"6401",143757,"BIOLOGY",118,4,3.508333333,"S",3604,64
"6402",143814,"BIOLOGY",118,3,2.974074074,"S",2074,84
"6403",143949,"BIOLOGY",118,3.3,3.774,"S",1680,111
"6404",143981,"BIOLOGY",118,4,3.128846154,"S",1680,123
"6405",143986,"BIOLOGY",118,4,3.66,"S",1680,119
"6406",144017,"BIOLOGY",118,4,3.384615385,"S",1680,115
"6407",144047,"BIOLOGY",118,4,3.9,"S",1680,123
"6408",144078,"BIOLOGY",118,2.3,3.096153846,"S",3604,74
"6409",144100,"BIOLOGY",118,2,2.827956989,"S",1680,127
"6410",144119,"BIOLOGY",118,3.7,3.437931034,"S",1680,123
"6411",144149,"BIOLOGY",118,2.7,3.515384615,"S",1680,127
"6412",144260,"BIOLOGY",118,1.3,2.799152542,"S",1680,131
"6413",144312,"BIOLOGY",118,4,3.910344828,"S",1680,119
"6414",144336,"BIOLOGY",118,1.3,2.812359551,"S",1680,123
"6415",144339,"BIOLOGY",118,4,3.614285714,"S",2074,79
"6416",144365,"BIOLOGY",118,1.3,2.260674157,"S",1680,123
"6417",144450,"BIOLOGY",118,0,3.118085106,"S",512,94
"6418",144460,"BIOLOGY",118,3.7,3.576923077,"S",2074,107
"6419",144483,"BIOLOGY",118,2.7,2.5625,"S",2074,84
"6420",144513,"BIOLOGY",118,4,3.919230769,"S",2074,107
"6421",144514,"BIOLOGY",118,3.7,3.542682927,"S",512,94
"6422",144686,"BIOLOGY",118,3,3.232,"S",1680,119
"6423",144726,"BIOLOGY",118,4,3.779310345,"S",2074,135
"6424",144738,"BIOLOGY",118,4,3.801666667,"S",2074,103
"6425",144771,"BIOLOGY",118,3,3.133333333,"S",2074,99
"6426",144799,"BIOLOGY",118,3.3,3.044642857,"S",2074,84
"6427",144805,"BIOLOGY",118,3,3.054166667,"S",2074,89
"6428",144893,"BIOLOGY",118,3.3,3.501587302,"S",3604,69
"6429",144914,"BIOLOGY",118,4,3.641509434,"S",2074,107
"6430",144936,"BIOLOGY",118,1,2.744230769,"S",2074,99
"6431",144939,"BIOLOGY",118,4,3.291818182,"S",1680,119
"6432",144948,"BIOLOGY",118,4,3.666666667,"S",2074,135
"6433",144994,"BIOLOGY",118,4,3.638202247,"S",1680,131
"6434",145051,"BIOLOGY",118,1.3,2.33255814,"S",2074,107
"6435",145085,"BIOLOGY",118,4,3.592982456,"S",2074,103
"6436",145087,"BIOLOGY",118,3,3.447222222,"S",1680,111
"6437",145186,"BIOLOGY",118,0.7,1.941666667,"S",2074,107
"6438",145195,"BIOLOGY",118,4,3.820930233,"S",1680,131
"6439",145202,"BIOLOGY",118,1.7,2.798076923,"S",2074,79
"6440",145285,"BIOLOGY",118,3.7,3.690740741,"S",3604,69
"6441",145316,"BIOLOGY",118,1.7,2.514545455,"S",2074,79
"6442",145322,"BIOLOGY",118,0.7,1.951162791,"S",1680,127
"6443",145351,"BIOLOGY",118,2,2.936111111,"S",1680,111
"6444",145359,"BIOLOGY",118,3.7,3.223076923,"S",1680,111
"6445",145380,"BIOLOGY",118,4,2.694174757,"S",1680,127
"6446",145430,"BIOLOGY",118,4,3.443362832,"S",1680,119
"6447",145471,"BIOLOGY",118,3,3.2,"S",2074,84
"6448",145475,"BIOLOGY",118,3,2.947311828,"S",2074,84
"6449",145505,"BIOLOGY",118,2.7,3.085185185,"S",1680,115
"6450",145526,"BIOLOGY",118,3.3,3.245238095,"S",512,94
"6451",145542,"BIOLOGY",118,2.3,2.872463768,"S",2074,99
"6452",145606,"BIOLOGY",118,3.7,3.029545455,"S",2074,135
"6453",145636,"BIOLOGY",118,3.3,3.167226891,"S",2074,135
"6454",145704,"BIOLOGY",118,2.3,3.2,"S",1680,111
"6455",145718,"BIOLOGY",118,3.7,3.307407407,"S",2074,89
"6456",145728,"BIOLOGY",118,3,2.694642857,"S",2074,89
"6457",145751,"BIOLOGY",118,4,3.880681818,"S",2074,79
"6458",145776,"BIOLOGY",118,2.3,2.789473684,"S",2074,89
"6459",145785,"BIOLOGY",118,0,2.392592593,"S",1680,127
"6460",145793,"BIOLOGY",118,4,3.262820513,"S",1680,119
"6461",145928,"BIOLOGY",118,3,3.341666667,"S",512,94
"6462",145979,"BIOLOGY",118,4,3.757627119,"S",2074,99
"6463",145980,"BIOLOGY",118,3.3,3.106451613,"S",2074,84
"6464",146049,"BIOLOGY",118,2,3.129090909,"S",1680,123
"6465",146052,"BIOLOGY",118,2.7,2.661864407,"S",2074,107
"6466",146056,"BIOLOGY",118,4,3.766666667,"S",2074,89
"6467",146112,"BIOLOGY",118,3,3.53258427,"S",512,94
"6468",146234,"BIOLOGY",118,3,2.996,"S",1680,115
"6469",146242,"BIOLOGY",118,3,3.259649123,"S",2074,99
"6470",146258,"BIOLOGY",118,4,3.924615385,"S",2074,84
"6471",146284,"BIOLOGY",118,3,3.016666667,"S",1680,127
"6472",146301,"BIOLOGY",118,1,2.112643678,"S",2074,84
"6473",146319,"BIOLOGY",118,3,3.31969697,"S",2074,79
"6474",146375,"BIOLOGY",118,4,3.511111111,"S",2074,135
"6475",146446,"BIOLOGY",118,3.3,3.454761905,"S",2074,107
"6476",146448,"BIOLOGY",118,2.3,3.284745763,"S",2074,89
"6477",146525,"BIOLOGY",118,3.3,3.12173913,"S",3604,64
"6478",146557,"BIOLOGY",118,3,3.525,"S",2074,103
"6479",146646,"BIOLOGY",118,4,3.366666667,"S",1680,111
"6480",146702,"BIOLOGY",118,4,3.1,"S",3604,69
"6481",146761,"BIOLOGY",118,3.3,3.35,"S",2074,84
"6482",146764,"BIOLOGY",118,4,3.780645161,"S",1680,131
"6483",146796,"BIOLOGY",118,3.3,3.648275862,"S",2074,84
"6484",146848,"BIOLOGY",118,4,3.528571429,"S",1680,119
"6485",146854,"BIOLOGY",118,3,2.5,"S",2074,99
"6486",146861,"BIOLOGY",118,2,2.902222222,"S",2074,84
"6487",146868,"BIOLOGY",118,3,3.465454545,"S",2074,103
"6488",146903,"BIOLOGY",118,3.7,2.906896552,"S",1680,123
"6489",146976,"BIOLOGY",118,3.7,3.2,"S",1680,115
"6490",146983,"BIOLOGY",118,3.7,3.208,"S",3604,74
"6491",146993,"BIOLOGY",118,4,3.519047619,"S",2074,84
"6492",147005,"BIOLOGY",118,2.7,2.589655172,"S",1680,123
"6493",147033,"BIOLOGY",118,2,2.48,"S",2074,99
"6494",147071,"BIOLOGY",118,4,3.476,"S",2074,107
"6495",147096,"BIOLOGY",118,2,2.024050633,"S",2074,84
"6496",147151,"BIOLOGY",118,3.3,3.61038961,"S",3604,74
"6497",147195,"BIOLOGY",118,2.7,2.974074074,"S",1680,111
"6498",147207,"BIOLOGY",118,2,2.447619048,"S",2074,103
"6499",147252,"BIOLOGY",118,2,2.296666667,"S",2074,99
"6500",147257,"BIOLOGY",118,3.7,3.312,"S",2074,79
"6501",147260,"BIOLOGY",118,3.3,2.666666667,"S",2074,103
"6502",147284,"BIOLOGY",118,2.7,2.991666667,"S",1680,115
"6503",147300,"BIOLOGY",118,4,3.86,"S",1680,127
"6504",147308,"BIOLOGY",118,4,3.622807018,"S",2074,99
"6505",147316,"BIOLOGY",118,2.7,3.656074766,"S",1680,131
"6506",147387,"BIOLOGY",118,2,2.756626506,"S",512,94
"6507",147481,"BIOLOGY",118,2.3,2.409090909,"S",2074,79
"6508",147491,"BIOLOGY",118,3.7,3.821518987,"S",2074,79
"6509",147512,"BIOLOGY",118,3.7,3.664864865,"S",512,94
"6510",147572,"BIOLOGY",118,4,3.657692308,"S",2074,99
"6511",147586,"BIOLOGY",118,4,3.572,"S",3604,69
"6512",147604,"BIOLOGY",118,2,2.021621622,"S",1680,115
"6513",147644,"BIOLOGY",118,3.7,2.668224299,"S",3604,69
"6514",147694,"BIOLOGY",118,3.7,3.394642857,"S",2074,107
"6515",147700,"BIOLOGY",118,4.4,4.144444444,"S",1680,131
"6516",147747,"BIOLOGY",118,3.3,3.290909091,"S",1680,115
"6517",147768,"BIOLOGY",118,4,3.416666667,"S",1680,119
"6518",147790,"BIOLOGY",118,4,3.788888889,"S",1680,119
"6519",147869,"BIOLOGY",118,2,2.38490566,"S",1680,123
"6520",147934,"BIOLOGY",118,3.7,3.62,"S",2074,103
"6521",147952,"BIOLOGY",118,3,3.284745763,"S",2074,103
"6522",147993,"BIOLOGY",118,4,3.47826087,"S",2074,99
"6523",148035,"BIOLOGY",118,2.7,2.5,"S",2074,107
"6524",148047,"BIOLOGY",118,4,3.798245614,"S",1680,111
"6525",148096,"BIOLOGY",118,4,3.571287129,"S",2074,84
"6526",148109,"BIOLOGY",118,2,2.255555556,"S",2074,89
"6527",148141,"BIOLOGY",118,3.7,3.596296296,"S",2074,84
"6528",148143,"BIOLOGY",118,2.7,3.325581395,"S",1680,127
"6529",148190,"BIOLOGY",118,4,3.544444444,"S",3604,64
"6530",148227,"BIOLOGY",118,4,3.882727273,"S",2074,107
"6531",148263,"BIOLOGY",118,4,3.442105263,"S",2074,84
"6532",148345,"BIOLOGY",118,3,2.918965517,"S",2074,99
"6533",148419,"BIOLOGY",118,1.7,2.926086957,"S",2074,79
"6534",148448,"BIOLOGY",118,4,3.55,"S",1680,131
"6535",148518,"BIOLOGY",118,4,3.692307692,"S",1680,131
"6536",148592,"BIOLOGY",118,3.3,2.976237624,"S",1680,131
"6537",148660,"BIOLOGY",118,3.7,3.268085106,"S",2074,103
"6538",148667,"BIOLOGY",118,4,3.745652174,"S",1680,119
"6539",148683,"BIOLOGY",118,3,2.765714286,"S",1680,111
"6540",148712,"BIOLOGY",118,3,3.137037037,"S",2074,79
"6541",148717,"BIOLOGY",118,4,3.596226415,"S",2074,84
"6542",148761,"BIOLOGY",118,3.7,3.705952381,"S",1680,123
"6543",148773,"BIOLOGY",118,0,2.225531915,"S",3604,74
"6544",148809,"BIOLOGY",118,1.7,2.748148148,"S",2074,107
